 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.482099E-05    0.907807E+01    0.700891E-19    0.398001E-17   -0.100000E+01    0.207426E+06    0.161007E-01    0.983899E+00
    0.483656E-05    0.907807E+01    0.707688E-19    0.403146E-17   -0.100000E+01    0.206758E+06    0.161519E-01    0.983848E+00
    0.485218E-05    0.907807E+01    0.714550E-19    0.408358E-17   -0.100000E+01    0.206093E+06    0.162032E-01    0.983797E+00
    0.486785E-05    0.907807E+01    0.721479E-19    0.413637E-17   -0.100000E+01    0.205429E+06    0.162547E-01    0.983745E+00
    0.488357E-05    0.907807E+01    0.728475E-19    0.418985E-17   -0.100000E+01    0.204768E+06    0.163063E-01    0.983694E+00
    0.489935E-05    0.907807E+01    0.735539E-19    0.424401E-17   -0.100000E+01    0.204109E+06    0.163581E-01    0.983642E+00
    0.491517E-05    0.907807E+01    0.742672E-19    0.429887E-17   -0.100000E+01    0.203452E+06    0.164101E-01    0.983590E+00
    0.493104E-05    0.907807E+01    0.749873E-19    0.435444E-17   -0.100000E+01    0.202797E+06    0.164622E-01    0.983538E+00
    0.494697E-05    0.907807E+01    0.757144E-19    0.441073E-17   -0.100000E+01    0.202144E+06    0.165145E-01    0.983486E+00
    0.496294E-05    0.907807E+01    0.764486E-19    0.446775E-17   -0.100000E+01    0.201493E+06    0.165669E-01    0.983433E+00
    0.497897E-05    0.907807E+01    0.771899E-19    0.452550E-17   -0.100000E+01    0.200845E+06    0.166195E-01    0.983380E+00
    0.499505E-05    0.907807E+01    0.779384E-19    0.458400E-17   -0.100000E+01    0.200198E+06    0.166723E-01    0.983328E+00
    0.501118E-05    0.907807E+01    0.786941E-19    0.464325E-17   -0.100000E+01    0.199554E+06    0.167253E-01    0.983275E+00
    0.502736E-05    0.907807E+01    0.794571E-19    0.470327E-17   -0.100000E+01    0.198911E+06    0.167784E-01    0.983222E+00
    0.504360E-05    0.907807E+01    0.802276E-19    0.476406E-17   -0.100000E+01    0.198271E+06    0.168316E-01    0.983168E+00
    0.505989E-05    0.907807E+01    0.810055E-19    0.482564E-17   -0.100000E+01    0.197633E+06    0.168851E-01    0.983115E+00
    0.507623E-05    0.907807E+01    0.817909E-19    0.488801E-17   -0.100000E+01    0.196997E+06    0.169387E-01    0.983061E+00
    0.509262E-05    0.907807E+01    0.825839E-19    0.495119E-17   -0.100000E+01    0.196363E+06    0.169925E-01    0.983008E+00
    0.510907E-05    0.907807E+01    0.833847E-19    0.501518E-17   -0.100000E+01    0.195730E+06    0.170464E-01    0.982954E+00
    0.512557E-05    0.907807E+01    0.841932E-19    0.508000E-17   -0.100000E+01    0.195100E+06    0.171005E-01    0.982899E+00
    0.514212E-05    0.907807E+01    0.850095E-19    0.514566E-17   -0.100000E+01    0.194472E+06    0.171548E-01    0.982845E+00
    0.515873E-05    0.907807E+01    0.858337E-19    0.521217E-17   -0.100000E+01    0.193846E+06    0.172092E-01    0.982791E+00
    0.517539E-05    0.907807E+01    0.866659E-19    0.527953E-17   -0.100000E+01    0.193222E+06    0.172639E-01    0.982736E+00
    0.519210E-05    0.907807E+01    0.875062E-19    0.534776E-17   -0.100000E+01    0.192600E+06    0.173186E-01    0.982681E+00
    0.520887E-05    0.907807E+01    0.883546E-19    0.541688E-17   -0.100000E+01    0.191980E+06    0.173736E-01    0.982626E+00
    0.522569E-05    0.907807E+01    0.892112E-19    0.548688E-17   -0.100000E+01    0.191362E+06    0.174287E-01    0.982571E+00
    0.524257E-05    0.907807E+01    0.900762E-19    0.555779E-17   -0.100000E+01    0.190746E+06    0.174840E-01    0.982516E+00
    0.525950E-05    0.907807E+01    0.909495E-19    0.562962E-17   -0.100000E+01    0.190132E+06    0.175395E-01    0.982460E+00
    0.527648E-05    0.907807E+01    0.918313E-19    0.570237E-17   -0.100000E+01    0.189520E+06    0.175951E-01    0.982405E+00
    0.529352E-05    0.907807E+01    0.927216E-19    0.577606E-17   -0.100000E+01    0.188910E+06    0.176510E-01    0.982349E+00
    0.531062E-05    0.907807E+01    0.936205E-19    0.585071E-17   -0.100000E+01    0.188302E+06    0.177070E-01    0.982293E+00
    0.532777E-05    0.907807E+01    0.945281E-19    0.592631E-17   -0.100000E+01    0.187696E+06    0.177631E-01    0.982237E+00
    0.534497E-05    0.907807E+01    0.954446E-19    0.600290E-17   -0.100000E+01    0.187092E+06    0.178195E-01    0.982181E+00
    0.536224E-05    0.907807E+01    0.963699E-19    0.608047E-17   -0.100000E+01    0.186489E+06    0.178760E-01    0.982124E+00
    0.537955E-05    0.907807E+01    0.973042E-19    0.615904E-17   -0.100000E+01    0.185889E+06    0.179327E-01    0.982067E+00
    0.539693E-05    0.907807E+01    0.982475E-19    0.623863E-17   -0.100000E+01    0.185291E+06    0.179896E-01    0.982010E+00
    0.541435E-05    0.907807E+01    0.992000E-19    0.631924E-17   -0.100000E+01    0.184694E+06    0.180466E-01    0.981953E+00
    0.543184E-05    0.907807E+01    0.100162E-18    0.640089E-17   -0.100000E+01    0.184100E+06    0.181038E-01    0.981896E+00
    0.544938E-05    0.907807E+01    0.101133E-18    0.648360E-17   -0.100000E+01    0.183507E+06    0.181612E-01    0.981839E+00
    0.546698E-05    0.907807E+01    0.102113E-18    0.656738E-17   -0.100000E+01    0.182916E+06    0.182188E-01    0.981781E+00
    0.548464E-05    0.907807E+01    0.103103E-18    0.665223E-17   -0.100000E+01    0.182327E+06    0.182766E-01    0.981723E+00
    0.550235E-05    0.907807E+01    0.104102E-18    0.673819E-17   -0.100000E+01    0.181741E+06    0.183345E-01    0.981665E+00
    0.552012E-05    0.907807E+01    0.105112E-18    0.682525E-17   -0.100000E+01    0.181156E+06    0.183926E-01    0.981607E+00
    0.553795E-05    0.907807E+01    0.106131E-18    0.691343E-17   -0.100000E+01    0.180572E+06    0.184509E-01    0.981549E+00
    0.555583E-05    0.907807E+01    0.107159E-18    0.700276E-17   -0.100000E+01    0.179991E+06    0.185094E-01    0.981491E+00
    0.557377E-05    0.907807E+01    0.108198E-18    0.709323E-17   -0.100000E+01    0.179412E+06    0.185681E-01    0.981432E+00
    0.559177E-05    0.907807E+01    0.109247E-18    0.718488E-17   -0.100000E+01    0.178834E+06    0.186269E-01    0.981373E+00
    0.560983E-05    0.907807E+01    0.110306E-18    0.727770E-17   -0.100000E+01    0.178258E+06    0.186860E-01    0.981314E+00
    0.562795E-05    0.907807E+01    0.111375E-18    0.737173E-17   -0.100000E+01    0.177685E+06    0.187452E-01    0.981255E+00
    0.564612E-05    0.907807E+01    0.112455E-18    0.746696E-17   -0.100000E+01    0.177113E+06    0.188046E-01    0.981195E+00
    0.566436E-05    0.907807E+01    0.113545E-18    0.756343E-17   -0.100000E+01    0.176543E+06    0.188642E-01    0.981136E+00
    0.568265E-05    0.907807E+01    0.114646E-18    0.766114E-17   -0.100000E+01    0.175974E+06    0.189239E-01    0.981076E+00
    0.570100E-05    0.907807E+01    0.115757E-18    0.776011E-17   -0.100000E+01    0.175408E+06    0.189839E-01    0.981016E+00
    0.571941E-05    0.907807E+01    0.116879E-18    0.786036E-17   -0.100000E+01    0.174843E+06    0.190440E-01    0.980956E+00
    0.573788E-05    0.907807E+01    0.118012E-18    0.796190E-17   -0.100000E+01    0.174280E+06    0.191044E-01    0.980896E+00
    0.575641E-05    0.907807E+01    0.119156E-18    0.806476E-17   -0.100000E+01    0.173719E+06    0.191649E-01    0.980835E+00
    0.577500E-05    0.907807E+01    0.120311E-18    0.816894E-17   -0.100000E+01    0.173160E+06    0.192256E-01    0.980774E+00
    0.579365E-05    0.907807E+01    0.121477E-18    0.827446E-17   -0.100000E+01    0.172603E+06    0.192865E-01    0.980714E+00
    0.581236E-05    0.907807E+01    0.122654E-18    0.838134E-17   -0.100000E+01    0.172047E+06    0.193475E-01    0.980652E+00
    0.583114E-05    0.907807E+01    0.123843E-18    0.848961E-17   -0.100000E+01    0.171493E+06    0.194088E-01    0.980591E+00
    0.584997E-05    0.907807E+01    0.125043E-18    0.859927E-17   -0.100000E+01    0.170941E+06    0.194703E-01    0.980530E+00
    0.586886E-05    0.907807E+01    0.126255E-18    0.871035E-17   -0.100000E+01    0.170391E+06    0.195319E-01    0.980468E+00
    0.588781E-05    0.907807E+01    0.127479E-18    0.882285E-17   -0.100000E+01    0.169842E+06    0.195938E-01    0.980406E+00
    0.590683E-05    0.907807E+01    0.128715E-18    0.893681E-17   -0.100000E+01    0.169296E+06    0.196558E-01    0.980344E+00
    0.592590E-05    0.907807E+01    0.129962E-18    0.905225E-17   -0.100000E+01    0.168751E+06    0.197180E-01    0.980282E+00
    0.594504E-05    0.907807E+01    0.131222E-18    0.916916E-17   -0.100000E+01    0.168207E+06    0.197804E-01    0.980220E+00
    0.596424E-05    0.907807E+01    0.132494E-18    0.928759E-17   -0.100000E+01    0.167666E+06    0.198431E-01    0.980157E+00
    0.598350E-05    0.907807E+01    0.133778E-18    0.940755E-17   -0.100000E+01    0.167126E+06    0.199059E-01    0.980094E+00
    0.600282E-05    0.907807E+01    0.135074E-18    0.952905E-17   -0.100000E+01    0.166588E+06    0.199689E-01    0.980031E+00
    0.602221E-05    0.907807E+01    0.136383E-18    0.965212E-17   -0.100000E+01    0.166052E+06    0.200321E-01    0.979968E+00
    0.604166E-05    0.907807E+01    0.137705E-18    0.977678E-17   -0.100000E+01    0.165517E+06    0.200955E-01    0.979905E+00
    0.606117E-05    0.907807E+01    0.139040E-18    0.990304E-17   -0.100000E+01    0.164985E+06    0.201591E-01    0.979841E+00
    0.608074E-05    0.907807E+01    0.140387E-18    0.100309E-16   -0.100000E+01    0.164454E+06    0.202228E-01    0.979777E+00
    0.610038E-05    0.907807E+01    0.141748E-18    0.101605E-16   -0.100000E+01    0.163924E+06    0.202868E-01    0.979713E+00
    0.612008E-05    0.907807E+01    0.143122E-18    0.102917E-16   -0.100000E+01    0.163396E+06    0.203510E-01    0.979649E+00
    0.613985E-05    0.907807E+01    0.144509E-18    0.104246E-16   -0.100000E+01    0.162870E+06    0.204154E-01    0.979585E+00
    0.615968E-05    0.907807E+01    0.145909E-18    0.105592E-16   -0.100000E+01    0.162346E+06    0.204800E-01    0.979520E+00
    0.617957E-05    0.907807E+01    0.147323E-18    0.106956E-16   -0.100000E+01    0.161824E+06    0.205447E-01    0.979455E+00
    0.619953E-05    0.907807E+01    0.148751E-18    0.108337E-16   -0.100000E+01    0.161303E+06    0.206097E-01    0.979390E+00
    0.621955E-05    0.907807E+01    0.150192E-18    0.109736E-16   -0.100000E+01    0.160783E+06    0.206749E-01    0.979325E+00
    0.623963E-05    0.907807E+01    0.151648E-18    0.111153E-16   -0.100000E+01    0.160266E+06    0.207403E-01    0.979260E+00
    0.625978E-05    0.907807E+01    0.153117E-18    0.112588E-16   -0.100000E+01    0.159750E+06    0.208059E-01    0.979194E+00
    0.628000E-05    0.907807E+01    0.154601E-18    0.114042E-16   -0.100000E+01    0.159236E+06    0.208717E-01    0.979128E+00
    0.630028E-05    0.907807E+01    0.156099E-18    0.115515E-16   -0.100000E+01    0.158723E+06    0.209377E-01    0.979062E+00
    0.632063E-05    0.907807E+01    0.157612E-18    0.117006E-16   -0.100000E+01    0.158212E+06    0.210039E-01    0.978996E+00
    0.634104E-05    0.907807E+01    0.159139E-18    0.118517E-16   -0.100000E+01    0.157703E+06    0.210703E-01    0.978930E+00
    0.636152E-05    0.907807E+01    0.160681E-18    0.120047E-16   -0.100000E+01    0.157195E+06    0.211369E-01    0.978863E+00
    0.638206E-05    0.907807E+01    0.162238E-18    0.121597E-16   -0.100000E+01    0.156689E+06    0.212037E-01    0.978796E+00
    0.640267E-05    0.907807E+01    0.163810E-18    0.123167E-16   -0.100000E+01    0.156185E+06    0.212707E-01    0.978729E+00
    0.642335E-05    0.907807E+01    0.165398E-18    0.124757E-16   -0.100000E+01    0.155682E+06    0.213379E-01    0.978662E+00
    0.644409E-05    0.907807E+01    0.167000E-18    0.126368E-16   -0.100000E+01    0.155181E+06    0.214054E-01    0.978595E+00
    0.646490E-05    0.907807E+01    0.168619E-18    0.128000E-16   -0.100000E+01    0.154681E+06    0.214730E-01    0.978527E+00
    0.648578E-05    0.907807E+01    0.170253E-18    0.129652E-16   -0.100000E+01    0.154183E+06    0.215409E-01    0.978459E+00
    0.650673E-05    0.907807E+01    0.171902E-18    0.131326E-16   -0.100000E+01    0.153687E+06    0.216089E-01    0.978391E+00
    0.652774E-05    0.907807E+01    0.173568E-18    0.133021E-16   -0.100000E+01    0.153192E+06    0.216772E-01    0.978323E+00
    0.654882E-05    0.907807E+01    0.175250E-18    0.134739E-16   -0.100000E+01    0.152699E+06    0.217457E-01    0.978254E+00
    0.656997E-05    0.907807E+01    0.176948E-18    0.136478E-16   -0.100000E+01    0.152208E+06    0.218144E-01    0.978186E+00
    0.659119E-05    0.907807E+01    0.178662E-18    0.138240E-16   -0.100000E+01    0.151718E+06    0.218833E-01    0.978117E+00
    0.661248E-05    0.907807E+01    0.180393E-18    0.140024E-16   -0.100000E+01    0.151229E+06    0.219524E-01    0.978048E+00
    0.663383E-05    0.907807E+01    0.182141E-18    0.141832E-16   -0.100000E+01    0.150742E+06    0.220217E-01    0.977978E+00
    0.665525E-05    0.907807E+01    0.183906E-18    0.143663E-16   -0.100000E+01    0.150257E+06    0.220913E-01    0.977909E+00
    0.667675E-05    0.907807E+01    0.185688E-18    0.145517E-16   -0.100000E+01    0.149774E+06    0.221610E-01    0.977839E+00
    0.669831E-05    0.907807E+01    0.187487E-18    0.147395E-16   -0.100000E+01    0.149291E+06    0.222310E-01    0.977769E+00
    0.671994E-05    0.907807E+01    0.189303E-18    0.149298E-16   -0.100000E+01    0.148811E+06    0.223012E-01    0.977699E+00
    0.674164E-05    0.907807E+01    0.191137E-18    0.151225E-16   -0.100000E+01    0.148332E+06    0.223716E-01    0.977628E+00
    0.676341E-05    0.907807E+01    0.192989E-18    0.153177E-16   -0.100000E+01    0.147854E+06    0.224423E-01    0.977558E+00
    0.678526E-05    0.907807E+01    0.194859E-18    0.155154E-16   -0.100000E+01    0.147378E+06    0.225131E-01    0.977487E+00
    0.680717E-05    0.907807E+01    0.196747E-18    0.157157E-16   -0.100000E+01    0.146904E+06    0.225842E-01    0.977416E+00
    0.682915E-05    0.907807E+01    0.198653E-18    0.159185E-16   -0.100000E+01    0.146431E+06    0.226554E-01    0.977345E+00
    0.685121E-05    0.907807E+01    0.200577E-18    0.161240E-16   -0.100000E+01    0.145960E+06    0.227269E-01    0.977273E+00
    0.687333E-05    0.907807E+01    0.202520E-18    0.163321E-16   -0.100000E+01    0.145490E+06    0.227987E-01    0.977201E+00
    0.689553E-05    0.907807E+01    0.204482E-18    0.165428E-16   -0.100000E+01    0.145021E+06    0.228706E-01    0.977129E+00
    0.691780E-05    0.907807E+01    0.206463E-18    0.167563E-16   -0.100000E+01    0.144555E+06    0.229428E-01    0.977057E+00
    0.694014E-05    0.907807E+01    0.208463E-18    0.169726E-16   -0.100000E+01    0.144089E+06    0.230152E-01    0.976985E+00
    0.696255E-05    0.907807E+01    0.210483E-18    0.171916E-16   -0.100000E+01    0.143625E+06    0.230878E-01    0.976912E+00
    0.698504E-05    0.907807E+01    0.212522E-18    0.174135E-16   -0.100000E+01    0.143163E+06    0.231606E-01    0.976839E+00
    0.700760E-05    0.907807E+01    0.214581E-18    0.176382E-16   -0.100000E+01    0.142702E+06    0.232337E-01    0.976766E+00
    0.703023E-05    0.907807E+01    0.216659E-18    0.178658E-16   -0.100000E+01    0.142243E+06    0.233070E-01    0.976693E+00
    0.705293E-05    0.907807E+01    0.218758E-18    0.180964E-16   -0.100000E+01    0.141785E+06    0.233805E-01    0.976620E+00
    0.707571E-05    0.907807E+01    0.220877E-18    0.183299E-16   -0.100000E+01    0.141329E+06    0.234542E-01    0.976546E+00
    0.709856E-05    0.907807E+01    0.223017E-18    0.185664E-16   -0.100000E+01    0.140874E+06    0.235282E-01    0.976472E+00
    0.712148E-05    0.907807E+01    0.225177E-18    0.188060E-16   -0.100000E+01    0.140420E+06    0.236023E-01    0.976398E+00
    0.714448E-05    0.907807E+01    0.227358E-18    0.190486E-16   -0.100000E+01    0.139968E+06    0.236768E-01    0.976323E+00
    0.716756E-05    0.907807E+01    0.229561E-18    0.192944E-16   -0.100000E+01    0.139518E+06    0.237514E-01    0.976249E+00
    0.719070E-05    0.907807E+01    0.231784E-18    0.195434E-16   -0.100000E+01    0.139068E+06    0.238263E-01    0.976174E+00
    0.721393E-05    0.907807E+01    0.234029E-18    0.197955E-16   -0.100000E+01    0.138621E+06    0.239014E-01    0.976099E+00
    0.723722E-05    0.907807E+01    0.236296E-18    0.200509E-16   -0.100000E+01    0.138175E+06    0.239767E-01    0.976023E+00
    0.726059E-05    0.907807E+01    0.238585E-18    0.203096E-16   -0.100000E+01    0.137730E+06    0.240523E-01    0.975948E+00
    0.728404E-05    0.907807E+01    0.240896E-18    0.205717E-16   -0.100000E+01    0.137286E+06    0.241281E-01    0.975872E+00
    0.730757E-05    0.907807E+01    0.243229E-18    0.208371E-16   -0.100000E+01    0.136844E+06    0.242041E-01    0.975796E+00
    0.733117E-05    0.907807E+01    0.245585E-18    0.211059E-16   -0.100000E+01    0.136404E+06    0.242804E-01    0.975720E+00
    0.735484E-05    0.907807E+01    0.247964E-18    0.213782E-16   -0.100000E+01    0.135965E+06    0.243569E-01    0.975643E+00
    0.737859E-05    0.907807E+01    0.250366E-18    0.216540E-16   -0.100000E+01    0.135527E+06    0.244337E-01    0.975566E+00
    0.740242E-05    0.907807E+01    0.252790E-18    0.219334E-16   -0.100000E+01    0.135091E+06    0.245106E-01    0.975489E+00
    0.742633E-05    0.907807E+01    0.255239E-18    0.222163E-16   -0.100000E+01    0.134656E+06    0.245878E-01    0.975412E+00
    0.745031E-05    0.907807E+01    0.257711E-18    0.225029E-16   -0.100000E+01    0.134223E+06    0.246653E-01    0.975335E+00
    0.747437E-05    0.907807E+01    0.260207E-18    0.227932E-16   -0.100000E+01    0.133791E+06    0.247430E-01    0.975257E+00
    0.749851E-05    0.907807E+01    0.262727E-18    0.230872E-16   -0.100000E+01    0.133360E+06    0.248209E-01    0.975179E+00
    0.752273E-05    0.907807E+01    0.265271E-18    0.233850E-16   -0.100000E+01    0.132931E+06    0.248991E-01    0.975101E+00
    0.754702E-05    0.907807E+01    0.267841E-18    0.236867E-16   -0.100000E+01    0.132503E+06    0.249775E-01    0.975023E+00
    0.757139E-05    0.907807E+01    0.270435E-18    0.239922E-16   -0.100000E+01    0.132076E+06    0.250561E-01    0.974944E+00
    0.759585E-05    0.907807E+01    0.273054E-18    0.243017E-16   -0.100000E+01    0.131651E+06    0.251350E-01    0.974865E+00
    0.762038E-05    0.907807E+01    0.275698E-18    0.246151E-16   -0.100000E+01    0.131227E+06    0.252141E-01    0.974786E+00
    0.764499E-05    0.907807E+01    0.278368E-18    0.249326E-16   -0.100000E+01    0.130805E+06    0.252935E-01    0.974707E+00
    0.766967E-05    0.907807E+01    0.281064E-18    0.252542E-16   -0.100000E+01    0.130384E+06    0.253731E-01    0.974627E+00
    0.769444E-05    0.907807E+01    0.283786E-18    0.255799E-16   -0.100000E+01    0.129964E+06    0.254529E-01    0.974547E+00
    0.771929E-05    0.907807E+01    0.286534E-18    0.259098E-16   -0.100000E+01    0.129546E+06    0.255330E-01    0.974467E+00
    0.774422E-05    0.907807E+01    0.289309E-18    0.262440E-16   -0.100000E+01    0.129129E+06    0.256134E-01    0.974387E+00
    0.776923E-05    0.907807E+01    0.292110E-18    0.265824E-16   -0.100000E+01    0.128713E+06    0.256940E-01    0.974306E+00
    0.779432E-05    0.907807E+01    0.294939E-18    0.269253E-16   -0.100000E+01    0.128299E+06    0.257748E-01    0.974225E+00
    0.781949E-05    0.907807E+01    0.297795E-18    0.272725E-16   -0.100000E+01    0.127886E+06    0.258559E-01    0.974144E+00
    0.784475E-05    0.907807E+01    0.300679E-18    0.276242E-16   -0.100000E+01    0.127474E+06    0.259372E-01    0.974063E+00
    0.787008E-05    0.907807E+01    0.303590E-18    0.279804E-16   -0.100000E+01    0.127063E+06    0.260188E-01    0.973981E+00
    0.789550E-05    0.907807E+01    0.306530E-18    0.283413E-16   -0.100000E+01    0.126654E+06    0.261007E-01    0.973899E+00
    0.792100E-05    0.907807E+01    0.309498E-18    0.287067E-16   -0.100000E+01    0.126247E+06    0.261827E-01    0.973817E+00
    0.794658E-05    0.907807E+01    0.312495E-18    0.290769E-16   -0.100000E+01    0.125840E+06    0.262651E-01    0.973735E+00
    0.797224E-05    0.907807E+01    0.315521E-18    0.294518E-16   -0.100000E+01    0.125435E+06    0.263477E-01    0.973652E+00
    0.799799E-05    0.907807E+01    0.318576E-18    0.298316E-16   -0.100000E+01    0.125031E+06    0.264305E-01    0.973569E+00
    0.802381E-05    0.907807E+01    0.321661E-18    0.302162E-16   -0.100000E+01    0.124629E+06    0.265136E-01    0.973486E+00
    0.804973E-05    0.907807E+01    0.324775E-18    0.306058E-16   -0.100000E+01    0.124228E+06    0.265969E-01    0.973403E+00
    0.807572E-05    0.907807E+01    0.327920E-18    0.310005E-16   -0.100000E+01    0.123828E+06    0.266806E-01    0.973319E+00
    0.810180E-05    0.907807E+01    0.331095E-18    0.314002E-16   -0.100000E+01    0.123429E+06    0.267644E-01    0.973236E+00
    0.812797E-05    0.907807E+01    0.334301E-18    0.318050E-16   -0.100000E+01    0.123032E+06    0.268485E-01    0.973151E+00
    0.815422E-05    0.907807E+01    0.337537E-18    0.322151E-16   -0.100000E+01    0.122636E+06    0.269329E-01    0.973067E+00
    0.818055E-05    0.907807E+01    0.340805E-18    0.326304E-16   -0.100000E+01    0.122241E+06    0.270175E-01    0.972982E+00
    0.820697E-05    0.907807E+01    0.344105E-18    0.330511E-16   -0.100000E+01    0.121848E+06    0.271024E-01    0.972898E+00
    0.823347E-05    0.907807E+01    0.347436E-18    0.334772E-16   -0.100000E+01    0.121455E+06    0.271876E-01    0.972812E+00
    0.826006E-05    0.907807E+01    0.350800E-18    0.339087E-16   -0.100000E+01    0.121064E+06    0.272730E-01    0.972727E+00
    0.828674E-05    0.907807E+01    0.354196E-18    0.343459E-16   -0.100000E+01    0.120675E+06    0.273586E-01    0.972641E+00
    0.831350E-05    0.907807E+01    0.357626E-18    0.347886E-16   -0.100000E+01    0.120286E+06    0.274446E-01    0.972555E+00
    0.834035E-05    0.907807E+01    0.361088E-18    0.352371E-16   -0.100000E+01    0.119899E+06    0.275308E-01    0.972469E+00
    0.836728E-05    0.907807E+01    0.364584E-18    0.356913E-16   -0.100000E+01    0.119513E+06    0.276172E-01    0.972383E+00
    0.839431E-05    0.907807E+01    0.368113E-18    0.361514E-16   -0.100000E+01    0.119128E+06    0.277039E-01    0.972296E+00
    0.842142E-05    0.907807E+01    0.371677E-18    0.366174E-16   -0.100000E+01    0.118745E+06    0.277909E-01    0.972209E+00
    0.844861E-05    0.907807E+01    0.375275E-18    0.370893E-16   -0.100000E+01    0.118363E+06    0.278782E-01    0.972122E+00
    0.847590E-05    0.907807E+01    0.378908E-18    0.375674E-16   -0.100000E+01    0.117982E+06    0.279657E-01    0.972034E+00
    0.850327E-05    0.907807E+01    0.382576E-18    0.380516E-16   -0.100000E+01    0.117602E+06    0.280534E-01    0.971947E+00
    0.853073E-05    0.907807E+01    0.386279E-18    0.385421E-16   -0.100000E+01    0.117223E+06    0.281415E-01    0.971859E+00
    0.855828E-05    0.907807E+01    0.390019E-18    0.390388E-16   -0.100000E+01    0.116846E+06    0.282298E-01    0.971770E+00
    0.858592E-05    0.907807E+01    0.393794E-18    0.395420E-16   -0.100000E+01    0.116470E+06    0.283184E-01    0.971682E+00
    0.861365E-05    0.907807E+01    0.397606E-18    0.400516E-16   -0.100000E+01    0.116095E+06    0.284073E-01    0.971593E+00
    0.864146E-05    0.907807E+01    0.401455E-18    0.405677E-16   -0.100000E+01    0.115721E+06    0.284964E-01    0.971504E+00
    0.866937E-05    0.907807E+01    0.405341E-18    0.410905E-16   -0.100000E+01    0.115349E+06    0.285858E-01    0.971414E+00
    0.869737E-05    0.907807E+01    0.409264E-18    0.416201E-16   -0.100000E+01    0.114977E+06    0.286754E-01    0.971325E+00
    0.872546E-05    0.907807E+01    0.413226E-18    0.421564E-16   -0.100000E+01    0.114607E+06    0.287654E-01    0.971235E+00
    0.875364E-05    0.907807E+01    0.417226E-18    0.426997E-16   -0.100000E+01    0.114238E+06    0.288556E-01    0.971144E+00
    0.878190E-05    0.907807E+01    0.421264E-18    0.432499E-16   -0.100000E+01    0.113871E+06    0.289461E-01    0.971054E+00
    0.881027E-05    0.907807E+01    0.425341E-18    0.438072E-16   -0.100000E+01    0.113504E+06    0.290369E-01    0.970963E+00
    0.883872E-05    0.907807E+01    0.429458E-18    0.443717E-16   -0.100000E+01    0.113139E+06    0.291279E-01    0.970872E+00
    0.886726E-05    0.907807E+01    0.433615E-18    0.449435E-16   -0.100000E+01    0.112774E+06    0.292192E-01    0.970781E+00
    0.889590E-05    0.907807E+01    0.437812E-18    0.455226E-16   -0.100000E+01    0.112411E+06    0.293108E-01    0.970689E+00
    0.892463E-05    0.907807E+01    0.442049E-18    0.461091E-16   -0.100000E+01    0.112049E+06    0.294027E-01    0.970597E+00
    0.895345E-05    0.907807E+01    0.446328E-18    0.467032E-16   -0.100000E+01    0.111689E+06    0.294948E-01    0.970505E+00
    0.898236E-05    0.907807E+01    0.450647E-18    0.473049E-16   -0.100000E+01    0.111329E+06    0.295873E-01    0.970413E+00
    0.901137E-05    0.907807E+01    0.455009E-18    0.479144E-16   -0.100000E+01    0.110971E+06    0.296800E-01    0.970320E+00
    0.904047E-05    0.907807E+01    0.459412E-18    0.485317E-16   -0.100000E+01    0.110614E+06    0.297730E-01    0.970227E+00
    0.906967E-05    0.907807E+01    0.463859E-18    0.491569E-16   -0.100000E+01    0.110258E+06    0.298663E-01    0.970134E+00
    0.909896E-05    0.907807E+01    0.468348E-18    0.497902E-16   -0.100000E+01    0.109903E+06    0.299598E-01    0.970040E+00
    0.912835E-05    0.907807E+01    0.472880E-18    0.504316E-16   -0.100000E+01    0.109549E+06    0.300537E-01    0.969946E+00
    0.915783E-05    0.907807E+01    0.477457E-18    0.510813E-16   -0.100000E+01    0.109196E+06    0.301478E-01    0.969852E+00
    0.918740E-05    0.907807E+01    0.482077E-18    0.517393E-16   -0.100000E+01    0.108845E+06    0.302422E-01    0.969758E+00
    0.921707E-05    0.907807E+01    0.486742E-18    0.524058E-16   -0.100000E+01    0.108494E+06    0.303369E-01    0.969663E+00
    0.924684E-05    0.907807E+01    0.491453E-18    0.530809E-16   -0.100000E+01    0.108145E+06    0.304319E-01    0.969568E+00
    0.927670E-05    0.907807E+01    0.496209E-18    0.537646E-16   -0.100000E+01    0.107797E+06    0.305272E-01    0.969473E+00
    0.930666E-05    0.907807E+01    0.501010E-18    0.544572E-16   -0.100000E+01    0.107450E+06    0.306228E-01    0.969377E+00
    0.933671E-05    0.907807E+01    0.505858E-18    0.551586E-16   -0.100000E+01    0.107104E+06    0.307186E-01    0.969281E+00
    0.936687E-05    0.907807E+01    0.510753E-18    0.558690E-16   -0.100000E+01    0.106759E+06    0.308148E-01    0.969185E+00
    0.939712E-05    0.907807E+01    0.515696E-18    0.565886E-16   -0.100000E+01    0.106416E+06    0.309112E-01    0.969089E+00
    0.942746E-05    0.907807E+01    0.520686E-18    0.573174E-16   -0.100000E+01    0.106073E+06    0.310079E-01    0.968992E+00
    0.945791E-05    0.907807E+01    0.525724E-18    0.580556E-16   -0.100000E+01    0.105732E+06    0.311050E-01    0.968895E+00
    0.948845E-05    0.907807E+01    0.530811E-18    0.588033E-16   -0.100000E+01    0.105391E+06    0.312023E-01    0.968798E+00
